uid,years_experience,expected_salary_k,age,weekly_hours,num_applications,gender,job_level,industry,user_active_loc,user_edu,political_affiliation,expected_title,user_skills,education_ordinal,job_level_ordinal,ground_truth_jd_id,user_profile_text
REC_00178,17.0,31.0,39.0,36.5,,Female,Manager,Gaming,Xi'an,Ph.D.,Non-affiliated,Gameplay Programmer,"Go, A/B Testing, Economy Modeling, Agile, Cybersecurity",3.0,5,JD_0998,"Skills: Go, A/B Testing, Economy Modeling, Agile, Cybersecurity. Education: Ph.D.. Level: Manager. Expected Title: Gameplay Programmer. Industry: Gaming"
REC_02891,11.0,30.0,39.0,33.3,9.0,Female,Senior,E-Commerce,Tianjin,Master's,CPC Member,Optimizer Conversion,"Data Governance, SQL, Data Visualization, Optimizely, SEO/SEM, Google Analytics",2.0,3,JD_0572,"Skills: Data Governance, SQL, Data Visualization, Optimizely, SEO/SEM, Google Analytics. Education: Master's. Level: Senior. Expected Title: Optimizer Conversion. Industry: E-Commerce"
REC_03674,3.0,21.0,29.0,44.0,13.0,Male,Mid-level,Media,Zhengzhou,Bachelor's,Non-affiliated,Social Strategist,"Pipeline Development, Recommendation Systems, Social Media Analytics, CDN Architecture, SQL, Deep Learning, Java/Go",1.0,2,JD_0650,"Skills: Pipeline Development, Recommendation Systems, Social Media Analytics, CDN Architecture, SQL, Deep Learning, Java/Go. Education: Bachelor's. Level: Mid-level. Expected Title: Social Strategist. Industry: Media"
REC_00081,,22.0,29.0,39.0,10.0,Female,Mid-level,Retail,Xi'an,Ph.D.,Non-affiliated,Prevention Loss Spec,"Data Entry, SQL, E-commerce, Excel, Database Management, Data Visualization, Visual Merchandising, Data Analysis",3.0,2,JD_1165,"Skills: Data Entry, SQL, E-commerce, Excel, Database Management, Data Visualization, Visual Merchandising, Data Analysis. Education: Ph.D.. Level: Mid-level. Expected Title: Prevention Loss Spec. Industry: Retail"
REC_02562,14.0,32.0,39.0,45.9,9.0,Female,Manager,E-Commerce,Hangzhou,High School,Non-affiliated,Personalization Specialist,"Vector Databases, Excel, IoT, UX Research, ERP Systems, Warehouse Management Systems, Qualitative Research",0.0,5,JD_1260,"Skills: Vector Databases, Excel, IoT, UX Research, ERP Systems, Warehouse Management Systems, Qualitative Research. Education: High School. Level: Manager. Expected Title: Personalization Specialist. Industry: E-Commerce"
REC_01724,2.0,16.0,30.0,40.9,6.0,Female,Junior,E-Commerce,Shanghai,Bachelor's,CPC Member,LTV Analyst,"Data Analysis, Recommendation Systems, SEO/SEM, IoT, Elasticsearch, Cohort Analysis",1.0,1,JD_0392,"Skills: Data Analysis, Recommendation Systems, SEO/SEM, IoT, Elasticsearch, Cohort Analysis. Education: Bachelor's. Level: Junior. Expected Title: LTV Analyst. Industry: E-Commerce"
REC_01618,12.0,60.0,36.0,46.8,10.0,Male,Director,Education Technology,Suzhou,Bachelor's,Non-affiliated,Learning Scientist,"Experimental Design, Educational Data Mining, Predictive Modeling, Psychometrics, Tableau/Power BI, Communication, Multimedia",1.0,6,JD_1435,"Skills: Experimental Design, Educational Data Mining, Predictive Modeling, Psychometrics, Tableau/Power BI, Communication, Multimedia. Education: Bachelor's. Level: Director. Expected Title: Learning Scientist. Industry: Education Technology"
REC_01655,3.0,10.0,29.0,49.4,7.0,Female,Junior,Logistics,Guangzhou,Ph.D.,Non-affiliated,IoT Telemetry Analyst,"C++, GIS, Logistics Planning, Incoterms, Excel, Statistical Modeling",3.0,1,JD_0188,"Skills: C++, GIS, Logistics Planning, Incoterms, Excel, Statistical Modeling. Education: Ph.D.. Level: Junior. Expected Title: IoT Telemetry Analyst. Industry: Logistics"
REC_02329,3.0,10.0,26.0,42.1,7.0,Male,Junior,Healthcare,Suzhou,Bachelor's,Non-affiliated,Epidemiologist,"Genomics, HL7/FHIR, Deep Learning, Epidemiology, Regulatory Compliance, WebRTC, PyTorch, SAS",1.0,1,JD_0469,"Skills: Genomics, HL7/FHIR, Deep Learning, Epidemiology, Regulatory Compliance, WebRTC, PyTorch, SAS. Education: Bachelor's. Level: Junior. Expected Title: Epidemiologist. Industry: Healthcare"
REC_04614,0.0,15.0,25.0,39.6,14.0,Female,Junior,Real Estate,Beijing,Bachelor's,,Investment Analyst,"UX/UI, Financial Modeling, Project Controls, 3D Modeling, Lease Administration, PropTech Market, GIS (ArcGIS)",1.0,1,JD_0673,"Skills: UX/UI, Financial Modeling, Project Controls, 3D Modeling, Lease Administration, PropTech Market, GIS (ArcGIS). Education: Bachelor's. Level: Junior. Expected Title: Investment Analyst. Industry: Real Estate"
REC_00222,,25.0,37.0,43.0,12.0,Female,Senior,Education Technology,Chengdu,Bachelor's,Non-affiliated,UX Researcher (Edu),"Game Design, Training, Cognitive Science, API Development, Instructional Design, Multimedia, Qualitative Research",1.0,3,JD_0881,"Skills: Game Design, Training, Cognitive Science, API Development, Instructional Design, Multimedia, Qualitative Research. Education: Bachelor's. Level: Senior. Expected Title: UX Researcher (Edu). Industry: Education Technology"
REC_00094,3.0,,26.0,44.6,6.0,Female,Junior,Healthcare,Suzhou,Bachelor's,Non-affiliated,Patient Privacy Officer,"Epidemiology, SQL Tuning, System Architecture, Compliance Auditing, Security, Clinical Trial Design",1.0,1,JD_0156,"Skills: Epidemiology, SQL Tuning, System Architecture, Compliance Auditing, Security, Clinical Trial Design. Education: Bachelor's. Level: Junior. Expected Title: Patient Privacy Officer. Industry: Healthcare"
REC_02610,14.0,46.0,39.0,39.0,,Male,Lead,Telecom,Tianjin,Ph.D.,Non-affiliated,OSS/BSS Developer,"Wireshark, Atoll / Mentum Planet, System Design, Data Analysis, Troubleshooting, Leadership, Optical Engineering, AutoCAD",3.0,4,JD_1402,"Skills: Wireshark, Atoll / Mentum Planet, System Design, Data Analysis, Troubleshooting, Leadership, Optical Engineering, AutoCAD. Education: Ph.D.. Level: Lead. Expected Title: OSS/BSS Developer. Industry: Telecom"
REC_03383,3.0,,24.0,41.1,8.0,Male,Mid-level,Gaming,Wuhan,Bachelor's,,Technical Narrative,"Live Operations, Agile, Game Theory, Computer Graphics, GPU Profiling",1.0,2,JD_0027,"Skills: Live Operations, Agile, Game Theory, Computer Graphics, GPU Profiling. Education: Bachelor's. Level: Mid-level. Expected Title: Technical Narrative. Industry: Gaming"
REC_04416,4.0,24.0,31.0,46.9,7.0,Female,Mid-level,E-Commerce,Suzhou,Master's,Non-affiliated,LTV Specialist,"IoT, Taxonomy, Web Analytics, Growth Marketing, Tableau, Warehouse Management Systems, ERP Systems, Google Ads",2.0,2,JD_0583,"Skills: IoT, Taxonomy, Web Analytics, Growth Marketing, Tableau, Warehouse Management Systems, ERP Systems, Google Ads. Education: Master's. Level: Mid-level. Expected Title: LTV Specialist. Industry: E-Commerce"
REC_01398,6.0,23.6,31.0,41.4,11.0,Male,Mid-level,E-Commerce,Hangzhou,Bachelor's,Non-affiliated,Supply Chain Planner,"Digital Marketing, UX Strategy, Growth Marketing, UX Research, Spark, ERP Systems, Demand Forecasting",1.0,2,JD_0583,"Skills: Digital Marketing, UX Strategy, Growth Marketing, UX Research, Spark, ERP Systems, Demand Forecasting. Education: Bachelor's. Level: Mid-level. Expected Title: Supply Chain Planner. Industry: E-Commerce"
REC_04687,0.0,13.4,24.0,36.3,8.0,Female,Junior,Retail,Hangzhou,Bachelor's,CPC Member,Visual Merchandiser,"SQL, Inventory Optimization, Negotiation, Data Visualization, Inventory Planning, Supply Chain, Auditing",1.0,1,JD_0000,"Skills: SQL, Inventory Optimization, Negotiation, Data Visualization, Inventory Planning, Supply Chain, Auditing. Education: Bachelor's. Level: Junior. Expected Title: Visual Merchandiser. Industry: Retail"
REC_01293,3.0,15.0,25.0,41.2,4.0,Female,Junior,Retail,Zhengzhou,Ph.D.,,Store Planner,"C# / Java, Communication, Data Visualization, A/B Testing, Category Management, Excel",3.0,1,JD_1341,"Skills: C# / Java, Communication, Data Visualization, A/B Testing, Category Management, Excel. Education: Ph.D.. Level: Junior. Expected Title: Store Planner. Industry: Retail"
REC_02165,4.0,,31.0,37.3,5.0,Male,Mid-level,Gaming,Shenzhen,Bachelor's,CPC Candidate,UI/UX Game Designer,"Project Management, Live Operations, Go, Scripting (Lua/Python), Figma, Data Visualization, Game Engines, Adobe Suite",1.0,2,JD_0027,"Skills: Project Management, Live Operations, Go, Scripting (Lua/Python), Figma, Data Visualization, Game Engines, Adobe Suite. Education: Bachelor's. Level: Mid-level. Expected Title: UI/UX Game Designer. Industry: Gaming"
REC_02940,2.0,18.6,27.0,43.0,9.0,Male,Mid-level,Retail,,Ph.D.,Non-affiliated,Omnichannel Strategist,"Data Visualization, A/B Testing, SQL, API Integration, Database Management, Physical Security, Negotiation, Qualitative Research",3.0,2,JD_0093,"Skills: Data Visualization, A/B Testing, SQL, API Integration, Database Management, Physical Security, Negotiation, Qualitative Research. Education: Ph.D.. Level: Mid-level. Expected Title: Omnichannel Strategist. Industry: Retail"
REC_03669,11.0,21.0,35.0,41.4,9.0,Female,Senior,Gaming,Shenzhen,Master's,Non-affiliated,Graphics Engine Dev,"UI/UX Design, SQL, 3D Math, Monetization Strategy, Game Theory",2.0,3,JD_0191,"Skills: UI/UX Design, SQL, 3D Math, Monetization Strategy, Game Theory. Education: Master's. Level: Senior. Expected Title: Graphics Engine Dev. Industry: Gaming"
REC_00813,2.0,10.0,27.0,,9.0,Female,Junior,Energy,Hangzhou,Bachelor's,CPC Member,Sustainability Consultant,"Carbon Accounting, Risk Management, PSCAD/PSS®E, MATLAB/Simulink, ESG Reporting",1.0,1,JD_0935,"Skills: Carbon Accounting, Risk Management, PSCAD/PSS®E, MATLAB/Simulink, ESG Reporting. Education: Bachelor's. Level: Junior. Expected Title: Sustainability Consultant. Industry: Energy"
REC_01259,2.0,15.0,28.0,40.6,12.0,Male,Junior,Retail,Hangzhou,Bachelor's,Non-affiliated,CRM Data Analyst,"Project Management, Physical Security, ERP Systems, A/B Testing, Data Entry, Vendor Management, Python",1.0,1,JD_0000,"Skills: Project Management, Physical Security, ERP Systems, A/B Testing, Data Entry, Vendor Management, Python. Education: Bachelor's. Level: Junior. Expected Title: CRM Data Analyst. Industry: Retail"
REC_00890,,50.0,36.0,36.7,11.0,Female,Director,Gaming,Shenzhen,Master's,CPC Member,Monetization Analyst,"Game Theory, Machine Learning, C/C++, Scripting (Lua/Python), DirectX/Vulkan, Excel",2.0,6,JD_0406,"Skills: Game Theory, Machine Learning, C/C++, Scripting (Lua/Python), DirectX/Vulkan, Excel. Education: Master's. Level: Director. Expected Title: Monetization Analyst. Industry: Gaming"
REC_01452,20.0,,46.0,57.2,8.0,Female,Director,Media,Chongqing,Master's,CPC Candidate,Visual Effects TD,"Copywriting, Audience Segmentation, Broadcast Engineering, Troubleshooting, Recommendation Systems, Budgeting",2.0,6,JD_0637,"Skills: Copywriting, Audience Segmentation, Broadcast Engineering, Troubleshooting, Recommendation Systems, Budgeting. Education: Master's. Level: Director. Expected Title: Visual Effects TD. Industry: Media"
REC_03317,14.0,30.0,34.0,49.0,7.0,Female,Lead,Gaming,Nanjing,Bachelor's,CPC Member,Server Infra Eng,"Go, Psychometrics, A/B Testing, Unity, C++",1.0,4,JD_0127,"Skills: Go, Psychometrics, A/B Testing, Unity, C++. Education: Bachelor's. Level: Lead. Expected Title: Server Infra Eng. Industry: Gaming"
REC_02560,12.0,28.0,40.0,,8.0,Male,Senior,Healthcare,Chengdu,Bachelor's,Non-affiliated,EHR Systems Architect,"HIPAA/HITECH, EDC Systems, GATK, Regulatory Compliance, Genomics, Clinical Trials",1.0,3,JD_1432,"Skills: HIPAA/HITECH, EDC Systems, GATK, Regulatory Compliance, Genomics, Clinical Trials. Education: Bachelor's. Level: Senior. Expected Title: EHR Systems Architect. Industry: Healthcare"
REC_03575,9.0,25.0,35.0,47.8,,Male,Senior,Media,Xi'an,Master's,,Interactive Producer,"Copywriting, Houdini/Maya, Social Media Analytics, RF Engineering, Content Licensing, Pipeline Development, Marketing, CDN Architecture",2.0,3,JD_0058,"Skills: Copywriting, Houdini/Maya, Social Media Analytics, RF Engineering, Content Licensing, Pipeline Development, Marketing, CDN Architecture. Education: Master's. Level: Senior. Expected Title: Interactive Producer. Industry: Media"
REC_02681,7.0,47.0,33.0,47.4,11.0,Female,Lead,Logistics,Beijing,Master's,Non-affiliated,Forwarder Freight,"Customs Regulations, Process Optimization, Risk Assessment, GIS, S&OP Process, SQL, Compliance, Spark",2.0,4,JD_1854,"Skills: Customs Regulations, Process Optimization, Risk Assessment, GIS, S&OP Process, SQL, Compliance, Spark. Education: Master's. Level: Lead. Expected Title: Forwarder Freight. Industry: Logistics"
REC_04652,3.0,28.0,27.0,46.1,7.0,Female,Mid-level,Media,Changsha,Master's,Non-affiliated,Social Strategist,"Social Media Analytics, CDN Architecture, Acoustics, C++, High Throughput, RF Engineering",2.0,2,JD_0232,"Skills: Social Media Analytics, CDN Architecture, Acoustics, C++, High Throughput, RF Engineering. Education: Master's. Level: Mid-level. Expected Title: Social Strategist. Industry: Media"
REC_04812,1.0,15.0,27.0,43.9,8.0,Female,Junior,Logistics,Hangzhou,Bachelor's,CPC Candidate,Route Optimization Eng,"Compliance, Urban Logistics, Fleet Management, Time Series Forecasting, Excel, Physical Security",1.0,1,JD_1593,"Skills: Compliance, Urban Logistics, Fleet Management, Time Series Forecasting, Excel, Physical Security. Education: Bachelor's. Level: Junior. Expected Title: Route Optimization Eng. Industry: Logistics"
REC_04680,12.0,56.0,34.0,54.3,5.0,Male,Director,Media,Shanghai,Master's,CPC Member,Social Strategist,"SQL, System Architecture, AdTech (OpenRTB), Houdini/Maya, Budgeting, Communication",2.0,6,JD_0637,"Skills: SQL, System Architecture, AdTech (OpenRTB), Houdini/Maya, Budgeting, Communication. Education: Master's. Level: Director. Expected Title: Social Strategist. Industry: Media"
REC_02965,7.0,,27.0,49.9,2.0,Male,Mid-level,Logistics,Chengdu,Bachelor's,Democratic Party Member,Last-Mile Delivery Spec,"Excel/VBA, HTS Classification, Negotiation, Physical Security, Compliance, Kafka, Spark",1.0,2,JD_0014,"Skills: Excel/VBA, HTS Classification, Negotiation, Physical Security, Compliance, Kafka, Spark. Education: Bachelor's. Level: Mid-level. Expected Title: Last-Mile Delivery Spec. Industry: Logistics"
REC_02673,10.0,35.0,37.0,52.1,6.0,Female,Manager,Education Technology,Shenzhen,Bachelor's,CPC Member,LMS Architect,"LTI Standards, Operations Management, Cognitive Science, Multimedia, R, System Architecture, Wireframing, Game Design",1.0,5,JD_0098,"Skills: LTI Standards, Operations Management, Cognitive Science, Multimedia, R, System Architecture, Wireframing, Game Design. Education: Bachelor's. Level: Manager. Expected Title: LMS Architect. Industry: Education Technology"
REC_00562,18.0,54.0,43.0,44.6,,Female,Manager,E-Commerce,Hangzhou,Bachelor's,CPC Member,Growth Hacker,"ROS, Supply Chain Management, SEO/SEM, NLP, Machine Learning, Data Analysis",1.0,5,JD_1360,"Skills: ROS, Supply Chain Management, SEO/SEM, NLP, Machine Learning, Data Analysis. Education: Bachelor's. Level: Manager. Expected Title: Growth Hacker. Industry: E-Commerce"
REC_02779,2.0,10.0,29.0,52.1,12.0,Male,Junior,Real Estate,Shenzhen,High School,Non-affiliated,Project Controller,"Financial Analysis, Operations Management, BMS Systems, Excel, Python (GeoPandas), Navisworks, Corporate Finance, Spatial Databases",0.0,1,JD_0659,"Skills: Financial Analysis, Operations Management, BMS Systems, Excel, Python (GeoPandas), Navisworks, Corporate Finance, Spatial Databases. Education: High School. Level: Junior. Expected Title: Project Controller. Industry: Real Estate"
REC_02949,3.0,,30.0,40.4,7.0,Female,Junior,Real Estate,Hangzhou,High School,CPC Member,RE Portfolio Strategist,"Earned Value Management, BIM Coordination, PropTech Market, Environmental Regs, Urban Planning, Spatial Databases, Risk Modeling",0.0,1,JD_0044,"Skills: Earned Value Management, BIM Coordination, PropTech Market, Environmental Regs, Urban Planning, Spatial Databases, Risk Modeling. Education: High School. Level: Junior. Expected Title: RE Portfolio Strategist. Industry: Real Estate"
REC_02818,2.0,18.0,25.0,45.5,3.0,Male,Junior,Manufacturing,Wuhan,Ph.D.,,Robotics Programmer,"Change Management, Consulting, Automation, Problem Solving, ROS, Machine Learning",3.0,1,JD_0783,"Skills: Change Management, Consulting, Automation, Problem Solving, ROS, Machine Learning. Education: Ph.D.. Level: Junior. Expected Title: Robotics Programmer. Industry: Manufacturing"
REC_02759,10.0,35.0,35.0,52.0,8.0,Male,Senior,FinTech,Shenzhen,Master's,CPC Member,Blockchain Developer,"Python, Stochastic Calculus, Quantitative Finance, Ethereum, GLM",2.0,3,JD_1509,"Skills: Python, Stochastic Calculus, Quantitative Finance, Ethereum, GLM. Education: Master's. Level: Senior. Expected Title: Blockchain Developer. Industry: FinTech"
REC_01757,13.0,30.0,40.0,,6.0,Male,Lead,Retail,Wuhan,Bachelor's,CPC Member,Buying Coordinator,"Survey Design, A/B Testing, Database Management, C# / Java, SQL, ERP Systems",1.0,4,JD_1562,"Skills: Survey Design, A/B Testing, Database Management, C# / Java, SQL, ERP Systems. Education: Bachelor's. Level: Lead. Expected Title: Buying Coordinator. Industry: Retail"
REC_00725,7.0,43.0,,45.1,,Male,Lead,Healthcare,,Bachelor's,Non-affiliated,Patient Privacy Officer,"Data Privacy, Regulatory Compliance, JavaScript, EDC Systems, Statistical Inference, HIPAA/HITECH",1.0,4,JD_1453,"Skills: Data Privacy, Regulatory Compliance, JavaScript, EDC Systems, Statistical Inference, HIPAA/HITECH. Education: Bachelor's. Level: Lead. Expected Title: Patient Privacy Officer. Industry: Healthcare"
REC_00220,7.0,35.0,34.0,49.7,6.0,Male,Lead,Gaming,Shenzhen,Master's,CPC Member,Technical Narrative,"Network Programming, Unity, Data Visualization, Scripting (Lua/Python), C#",2.0,4,JD_1138,"Skills: Network Programming, Unity, Data Visualization, Scripting (Lua/Python), C#. Education: Master's. Level: Lead. Expected Title: Technical Narrative. Industry: Gaming"
REC_04140,0.0,12.0,24.0,44.5,3.0,Female,Junior,Manufacturing,,Bachelor's,CPC Member,IIoT Integrator,"MQTT/OPC-UA, Design of Experiments (DOE), Chemistry, Minitab, Lean Manufacturing",1.0,1,JD_0367,"Skills: MQTT/OPC-UA, Design of Experiments (DOE), Chemistry, Minitab, Lean Manufacturing. Education: Bachelor's. Level: Junior. Expected Title: IIoT Integrator. Industry: Manufacturing"
